#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr11	20681194	20681526	chr11:20681194-20681526	.	.	20681194	20681526	0	1	332	20681192	5
chr8	35650501	35650841	chr8:35650501-35650841	.	.	35650501	35650841	0	1	340	35650498	5
chr2	168985893	168986155	chr2:168985893-168986155	.	.	168985893	168986155	0	1	262	168985892	5
chr3	54567649	54567739	chr3:54567649-54567739	.	.	54567649	54567739	0	1	90	54567644	5
chr13	4911997	4912305	chr13:4911997-4912305	.	.	4911997	4912305	0	1	308	4911993	5
chr4	88876666	88876741	chr4:88876666-88876741	.	.	88876666	88876741	0	1	75	88876658	5
chr7	127177158	127177300	chr7:127177158-127177300	.	.	127177158	127177300	0	1	142	127177157	5
chr3	154428536	154428671	chr3:154428536-154428671	.	.	154428536	154428671	0	1	135	154428535	5
chr12	91671985	91672172	chr12:91671985-91672172	.	.	91671985	91672172	0	1	187	91671976	5
chr10	111428884	111429205	chr10:111428884-111429205	.	.	111428884	111429205	0	1	321	111428883	5
chr14	19862051	19862372	chr14:19862051-19862372	.	.	19862051	19862372	0	1	321	19862050	5
chr12	79920311	79920655	chr12:79920311-79920655	.	.	79920311	79920655	0	1	344	79920304	5
chr1	177316473	177316632	chr1:177316473-177316632	.	.	177316473	177316632	0	1	159	177316472	5
chr2	160605255	160605424	chr2:160605255-160605424	.	.	160605255	160605424	0	1	169	160605254	5
chr3	154428319	154428522	chr3:154428319-154428522	.	.	154428319	154428522	0	1	203	154428318	5
chr10	85960991	85961265	chr10:85960991-85961265	.	.	85960991	85961265	0	1	274	85960983	5
chr1	20738668	20738766	chr1:20738668-20738766	.	.	20738668	20738766	0	1	98	20738666	5
chr4	127397859	127398145	chr4:127397859-127398145	.	.	127397859	127398145	0	1	286	127397858	5
chr14	76009121	76009355	chr14:76009121-76009355	.	.	76009121	76009355	0	1	234	76009114	5
chr8	18858596	18858910	chr8:18858596-18858910	.	.	18858596	18858910	0	1	314	18858595	5
chr3	32427656	32427947	chr3:32427656-32427947	.	.	32427656	32427947	0	1	291	32427653	5
chr13	52071053	52071397	chr13:52071053-52071397	.	.	52071053	52071397	0	1	344	52071048	5
chr10	19141614	19141774	chr10:19141614-19141774	.	.	19141614	19141774	0	1	160	19141613	5
chr6	73139523	73139888	chr6:73139523-73139888	.	.	73139523	73139888	0	1	365	73139516	5
chr1	119898525	119898759	chr1:119898525-119898759	.	.	119898525	119898759	0	1	234	119898524	5
chr13	9180320	9180588	chr13:9180320-9180588	.	.	9180320	9180588	0	1	268	9180311	5
chr8	115387814	115387989	chr8:115387814-115387989	.	.	115387814	115387989	0	1	175	115387813	5
chr2	13229603	13229898	chr2:13229603-13229898	.	.	13229603	13229898	0	1	295	13229602	5
chr18	24105375	24105535	chr18:24105375-24105535	.	.	24105375	24105535	0	1	160	24105373	5
chr19	36374503	36374843	chr19:36374503-36374843	.	.	36374503	36374843	0	1	340	36374500	5
chr16	5370707	5370816	chr16:5370707-5370816	.	.	5370707	5370816	0	1	109	5370702	5
chr18	58517692	58517976	chr18:58517692-58517976	.	.	58517692	58517976	0	1	284	58517687	5
chr7	112405047	112405368	chr7:112405047-112405368	.	.	112405047	112405368	0	1	321	112405046	5
chr11	11798455	11798728	chr11:11798455-11798728	.	.	11798455	11798728	0	1	273	11798454	5
chr13	58470821	58470908	chr13:58470821-58470908	.	.	58470821	58470908	0	1	87	58470816	5
chr12	79447027	79447362	chr12:79447027-79447362	.	.	79447027	79447362	0	1	335	79447020	5
chr2	148457895	148458054	chr2:148457895-148458054	.	.	148457895	148458054	0	1	159	148457894	5
chr10	39293156	39293453	chr10:39293156-39293453	.	.	39293156	39293453	0	1	297	39293153	5
chr15	73263863	73264131	chr15:73263863-73264131	.	.	73263863	73264131	0	1	268	73263856	5
chr1	189011689	189012021	chr1:189011689-189012021	.	.	189011689	189012021	0	1	332	189011688	5
chr12	34226737	34226949	chr12:34226737-34226949	.	.	34226737	34226949	0	1	212	34226734	5
chr8	11093706	11093926	chr8:11093706-11093926	.	.	11093706	11093926	0	1	220	11093705	5
chr19	27976301	27976692	chr19:27976301-27976692	.	.	27976301	27976692	0	1	391	27976299	5
chr9	118728304	118728571	chr9:118728304-118728571	.	.	118728304	118728571	0	1	267	118728303	5
chr8	117352278	117352605	chr8:117352278-117352605	.	.	117352278	117352605	0	1	327	117352277	5
chr4	95481821	95482163	chr4:95481821-95482163	.	.	95481821	95482163	0	1	342	95481812	5
chr13	46256102	46256439	chr13:46256102-46256439	.	.	46256102	46256439	0	1	337	46256098	5
chr2	127759142	127759484	chr2:127759142-127759484	.	.	127759142	127759484	0	1	342	127759141	5
chr2	148208173	148208519	chr2:148208173-148208519	.	.	148208173	148208519	0	1	346	148208172	5
chr7	130757520	130757794	chr7:130757520-130757794	.	.	130757520	130757794	0	1	274	130757519	5
chr16	32382921	32383214	chr16:32382921-32383214	.	.	32382921	32383214	0	1	293	32382918	5
chr3	52931869	52932231	chr3:52931869-52932231	.	.	52931869	52932231	0	1	362	52931864	5
chr15	59459505	59459828	chr15:59459505-59459828	.	.	59459505	59459828	0	1	323	59459500	5
chr16	11727913	11728264	chr16:11727913-11728264	.	.	11727913	11728264	0	1	351	11727912	5
chr2	144658805	144659101	chr2:144658805-144659101	.	.	144658805	144659101	0	1	296	144658804	5
chr4	106243654	106243844	chr4:106243654-106243844	.	.	106243654	106243844	0	1	190	106243653	5
chr10	60442453	60442764	chr10:60442453-60442764	.	.	60442453	60442764	0	1	311	60442447	5
chr18	78285221	78285571	chr18:78285221-78285571	.	.	78285221	78285571	0	1	350	78285214	5
chr17	52693911	52694054	chr17:52693911-52694054	.	.	52693911	52694054	0	1	143	52693906	5
chr18	89088892	89089255	chr18:89088892-89089255	.	.	89088892	89089255	0	1	363	89088884	5
chr9	7778743	7779048	chr9:7778743-7779048	.	.	7778743	7779048	0	1	305	7778736	5
chr17	52268846	52269204	chr17:52268846-52269204	.	.	52268846	52269204	0	1	358	52268841	5
chr2	70919396	70919644	chr2:70919396-70919644	.	.	70919396	70919644	0	1	248	70919389	5
chr15	68324899	68325188	chr15:68324899-68325188	.	.	68324899	68325188	0	1	289	68324893	5
chr3	19487812	19488063	chr3:19487812-19488063	.	.	19487812	19488063	0	1	251	19487811	5
chr8	127836926	127837226	chr8:127836926-127837226	.	.	127836926	127837226	0	1	300	127836925	5
chr9	98511922	98512175	chr9:98511922-98512175	.	.	98511922	98512175	0	1	253	98511913	5
chr15	28042610	28042847	chr15:28042610-28042847	.	.	28042610	28042847	0	1	237	28042608	5
chr3	50594420	50594747	chr3:50594420-50594747	.	.	50594420	50594747	0	1	327	50594415	5
chr15	10974111	10974264	chr15:10974111-10974264	.	.	10974111	10974264	0	1	153	10974110	5
chr12	75806379	75806675	chr12:75806379-75806675	.	.	75806379	75806675	0	1	296	75806372	5
chr15	4012572	4012792	chr15:4012572-4012792	.	.	4012572	4012792	0	1	220	4012568	5
chr11	109813936	109814299	chr11:109813936-109814299	.	.	109813936	109814299	0	1	363	109813935	5
chr4	8399482	8399827	chr4:8399482-8399827	.	.	8399482	8399827	0	1	345	8399474	5
chr10	97556751	97557082	chr10:97556751-97557082	.	.	97556751	97557082	0	1	331	97556742	5
chr16	97016562	97016870	chr16:97016562-97016870	.	.	97016562	97016870	0	1	308	97016553	5
chr3	138003424	138003684	chr3:138003424-138003684	.	.	138003424	138003684	0	1	260	138003423	5
chr18	14200188	14200403	chr18:14200188-14200403	.	.	14200188	14200403	0	1	215	14200187	5
chr14	121144414	121144601	chr14:121144414-121144601	.	.	121144414	121144601	0	1	187	121144413	5
chr11	110911034	110911317	chr11:110911034-110911317	.	.	110911034	110911317	0	1	283	110911033	5
chr13	21321119	21321380	chr13:21321119-21321380	.	.	21321119	21321380	0	1	261	21321117	5
chr18	31713117	31713179	chr18:31713117-31713179	.	.	31713117	31713179	0	1	62	31713114	5
chr15	100404168	100404465	chr15:100404168-100404465	.	.	100404168	100404465	0	1	297	100404167	5
chr4	123742899	123743247	chr4:123742899-123743247	.	.	123742899	123743247	0	1	348	123742898	5
chr15	28125343	28125577	chr15:28125343-28125577	.	.	28125343	28125577	0	1	234	28125341	5
chr17	5672768	5672994	chr17:5672768-5672994	.	.	5672768	5672994	0	1	226	5672763	5
chr9	80156867	80157172	chr9:80156867-80157172	.	.	80156867	80157172	0	1	305	80156859	5
chr11	11856975	11857320	chr11:11856975-11857320	.	.	11856975	11857320	0	1	345	11856974	5
chr9	72043618	72043943	chr9:72043618-72043943	.	.	72043618	72043943	0	1	325	72043611	5
chr9	118718406	118718771	chr9:118718406-118718771	.	.	118718406	118718771	0	1	365	118718405	5
chr7	144384187	144384347	chr7:144384187-144384347	.	.	144384187	144384347	0	1	160	144384186	5
chr14	64191052	64191296	chr14:64191052-64191296	.	.	64191052	64191296	0	1	244	64191046	5
chr14	55201625	55201953	chr14:55201625-55201953	.	.	55201625	55201953	0	1	328	55201620	5
chr13	46346207	46346567	chr13:46346207-46346567	.	.	46346207	46346567	0	1	360	46346203	5
chr16	75935805	75936003	chr16:75935805-75936003	.	.	75935805	75936003	0	1	198	75935798	5
chr17	64471574	64471891	chr17:64471574-64471891	.	.	64471574	64471891	0	1	317	64471568	5
chr10	13358091	13358404	chr10:13358091-13358404	.	.	13358091	13358404	0	1	313	13358090	5
chr5	106673784	106674049	chr5:106673784-106674049	.	.	106673784	106674049	0	1	265	106673783	5
chr2	169499263	169499632	chr2:169499263-169499632	.	.	169499263	169499632	0	1	369	169499262	5
chr19	36532023	36532093	chr19:36532023-36532093	.	.	36532023	36532093	0	1	70	36532020	5
chr5	75624028	75624285	chr5:75624028-75624285	.	.	75624028	75624285	0	1	257	75624021	5
chr16	18743331	18743623	chr16:18743331-18743623	.	.	18743331	18743623	0	1	292	18743330	5
chr12	40007284	40007457	chr12:40007284-40007457	.	.	40007284	40007457	0	1	173	40007280	5
chr16	97510944	97511237	chr16:97510944-97511237	.	.	97510944	97511237	0	1	293	97510935	5
chr10	25031735	25032059	chr10:25031735-25032059	.	.	25031735	25032059	0	1	324	25031733	5
chr1	131365952	131366247	chr1:131365952-131366247	.	.	131365952	131366247	0	1	295	131365951	5
chr13	35080623	35080885	chr13:35080623-35080885	.	.	35080623	35080885	0	1	262	35080620	5
chr13	23964282	23964625	chr13:23964282-23964625	.	.	23964282	23964625	0	1	343	23964280	5
chr2	80676965	80677327	chr2:80676965-80677327	.	.	80676965	80677327	0	1	362	80676957	5
chr17	70551832	70552187	chr17:70551832-70552187	.	.	70551832	70552187	0	1	355	70551825	5
chr5	39307323	39307655	chr5:39307323-39307655	.	.	39307323	39307655	0	1	332	39307320	5
chr3	122611800	122612159	chr3:122611800-122612159	.	.	122611800	122612159	0	1	359	122611799	5
chr13	37189592	37189869	chr13:37189592-37189869	.	.	37189592	37189869	0	1	277	37189589	5
chr19	54035077	54035318	chr19:54035077-54035318	.	.	54035077	54035318	0	1	241	54035072	5
chr1	153234063	153234316	chr1:153234063-153234316	.	.	153234063	153234316	0	1	253	153234062	5
chr11	25689142	25689398	chr11:25689142-25689398	.	.	25689142	25689398	0	1	256	25689140	5
chr10	18050270	18050565	chr10:18050270-18050565	.	.	18050270	18050565	0	1	295	18050269	5
chr7	134301215	134301572	chr7:134301215-134301572	.	.	134301215	134301572	0	1	357	134301214	5
chr9	105576508	105576795	chr9:105576508-105576795	.	.	105576508	105576795	0	1	287	105576507	5
chr4	39493712	39494022	chr4:39493712-39494022	.	.	39493712	39494022	0	1	310	39493709	5
chr9	95092801	95093157	chr9:95092801-95093157	.	.	95092801	95093157	0	1	356	95092792	5
chr11	52749965	52750333	chr11:52749965-52750333	.	.	52749965	52750333	0	1	368	52749960	5
chr13	95316541	95316841	chr13:95316541-95316841	.	.	95316541	95316841	0	1	300	95316532	5
chr7	111199488	111199772	chr7:111199488-111199772	.	.	111199488	111199772	0	1	284	111199487	5
chr1	61463214	61463521	chr1:61463214-61463521	.	.	61463214	61463521	0	1	307	61463208	5
chr8	126097409	126097610	chr8:126097409-126097610	.	.	126097409	126097610	0	1	201	126097408	5
chr16	17463156	17463482	chr16:17463156-17463482	.	.	17463156	17463482	0	1	326	17463155	5
chr4	111194517	111194800	chr4:111194517-111194800	.	.	111194517	111194800	0	1	283	111194516	5
chr3	132968439	132968647	chr3:132968439-132968647	.	.	132968439	132968647	0	1	208	132968438	5
chr6	148318889	148319129	chr6:148318889-148319129	.	.	148318889	148319129	0	1	240	148318888	5
chr9	8710032	8710273	chr9:8710032-8710273	.	.	8710032	8710273	0	1	241	8710024	5
chr19	28435905	28436238	chr19:28435905-28436238	.	.	28435905	28436238	0	1	333	28435903	5
chr5	50022687	50023026	chr5:50022687-50023026	.	.	50022687	50023026	0	1	339	50022682	5
chr12	66031705	66031991	chr12:66031705-66031991	.	.	66031705	66031991	0	1	286	66031699	5
chr5	112454625	112454967	chr5:112454625-112454967	.	.	112454625	112454967	0	1	342	112454624	5
chr7	112173288	112173405	chr7:112173288-112173405	.	.	112173288	112173405	0	1	117	112173287	5
chr2	171265930	171266238	chr2:171265930-171266238	.	.	171265930	171266238	0	1	308	171265929	5
chr7	13296944	13297284	chr7:13296944-13297284	.	.	13296944	13297284	0	1	340	13296943	5
chr13	34784656	34784982	chr13:34784656-34784982	.	.	34784656	34784982	0	1	326	34784653	5
chr4	97427314	97427669	chr4:97427314-97427669	.	.	97427314	97427669	0	1	355	97427305	5
chr7	34680127	34680460	chr7:34680127-34680460	.	.	34680127	34680460	0	1	333	34680124	5
chr6	97548814	97549161	chr6:97548814-97549161	.	.	97548814	97549161	0	1	347	97548805	5
chr3	96811288	96811581	chr3:96811288-96811581	.	.	96811288	96811581	0	1	293	96811279	5
chr7	111676054	111676388	chr7:111676054-111676388	.	.	111676054	111676388	0	1	334	111676053	5
chr3	146416122	146416305	chr3:146416122-146416305	.	.	146416122	146416305	0	1	183	146416121	5
chr4	14327324	14327640	chr4:14327324-14327640	.	.	14327324	14327640	0	1	316	14327323	5
chr4	54860659	54861021	chr4:54860659-54861021	.	.	54860659	54861021	0	1	362	54860654	5
chr18	69019939	69020284	chr18:69019939-69020284	.	.	69019939	69020284	0	1	345	69019933	5
chr14	65791189	65791532	chr14:65791189-65791532	.	.	65791189	65791532	0	1	343	65791183	5
chr2	161405815	161406119	chr2:161405815-161406119	.	.	161405815	161406119	0	1	304	161405814	5
chr4	153733463	153733634	chr4:153733463-153733634	.	.	153733463	153733634	0	1	171	153733462	5
chr19	21390723	21390948	chr19:21390723-21390948	.	.	21390723	21390948	0	1	225	21390721	5
chr5	149152138	149152457	chr5:149152138-149152457	.	.	149152138	149152457	0	1	319	149152137	5
chr12	95877671	95878012	chr12:95877671-95878012	.	.	95877671	95878012	0	1	341	95877662	5
chr11	92388329	92388699	chr11:92388329-92388699	.	.	92388329	92388699	0	1	370	92388320	5
chr10	5706275	5706592	chr10:5706275-5706592	.	.	5706275	5706592	0	1	317	5706270	5
chr6	101468001	101468184	chr6:101468001-101468184	.	.	101468001	101468184	0	1	183	101468000	5
chr8	88544770	88544996	chr8:88544770-88544996	.	.	88544770	88544996	0	1	226	88544762	5
chr18	78296097	78296224	chr18:78296097-78296224	.	.	78296097	78296224	0	1	127	78296090	5
chr13	88738458	88738790	chr13:88738458-88738790	.	.	88738458	88738790	0	1	332	88738450	5
chr7	111800803	111801107	chr7:111800803-111801107	.	.	111800803	111801107	0	1	304	111800802	5
chr13	70749804	70750220	chr13:70749804-70750220	.	.	70749804	70750220	0	1	416	70749797	5
chr13	56188067	56188219	chr13:56188067-56188219	.	.	56188067	56188219	0	1	152	56188062	5
chr13	47488632	47488897	chr13:47488632-47488897	.	.	47488632	47488897	0	1	265	47488628	5
chr16	59046896	59047231	chr16:59046896-59047231	.	.	59046896	59047231	0	1	335	59046891	5
chr18	55037809	55038159	chr18:55037809-55038159	.	.	55037809	55038159	0	1	350	55037804	5
chr16	5622073	5622417	chr16:5622073-5622417	.	.	5622073	5622417	0	1	344	5622068	5
chr15	93030954	93031267	chr15:93030954-93031267	.	.	93030954	93031267	0	1	313	93030945	5
chr15	11716180	11716564	chr15:11716180-11716564	.	.	11716180	11716564	0	1	384	11716179	6
chr8	90822457	90822550	chr8:90822457-90822550	.	.	90822457	90822550	0	1	93	90822448	6
chr7	105690861	105691237	chr7:105690861-105691237	.	.	105690861	105691237	0	1	376	105690860	6
chr4	62322747	62323032	chr4:62322747-62323032	.	.	62322747	62323032	0	1	285	62322741	6
chr9	99183236	99183639	chr9:99183236-99183639	.	.	99183236	99183639	0	1	403	99183227	6
chr19	47224711	47225090	chr19:47224711-47225090	.	.	47224711	47225090	0	1	379	47224707	6
chr9	121597683	121597818	chr9:121597683-121597818	.	.	121597683	121597818	0	1	135	121597682	6
chr11	106562820	106563063	chr11:106562820-106563063	.	.	106562820	106563063	0	1	243	106562819	6
chr17	34341010	34341133	chr17:34341010-34341133	.	.	34341010	34341133	0	1	123	34341007	6
chr2	166446615	166446781	chr2:166446615-166446781	.	.	166446615	166446781	0	1	166	166446614	6
chr9	116084073	116084254	chr9:116084073-116084254	.	.	116084073	116084254	0	1	181	116084072	6
chr6	116416223	116416500	chr6:116416223-116416500	.	.	116416223	116416500	0	1	277	116416222	6
chr17	50415571	50415924	chr17:50415571-50415924	.	.	50415571	50415924	0	1	353	50415566	6
chr16	3895433	3895684	chr16:3895433-3895684	.	.	3895433	3895684	0	1	251	3895430	6
chr3	109335555	109335861	chr3:109335555-109335861	.	.	109335555	109335861	0	1	306	109335554	6
chr6	72037749	72037927	chr6:72037749-72037927	.	.	72037749	72037927	0	1	178	72037742	6
chr15	8511879	8512230	chr15:8511879-8512230	.	.	8511879	8512230	0	1	351	8511871	6
chr1	80454110	80454330	chr1:80454110-80454330	.	.	80454110	80454330	0	1	220	80454102	6
chr6	146170778	146171104	chr6:146170778-146171104	.	.	146170778	146171104	0	1	326	146170777	6
chr17	88123773	88123970	chr17:88123773-88123970	.	.	88123773	88123970	0	1	197	88123765	6
chr16	95929563	95929909	chr16:95929563-95929909	.	.	95929563	95929909	0	1	346	95929554	6
chr1	89742389	89742709	chr1:89742389-89742709	.	.	89742389	89742709	0	1	320	89742381	6
chr5	115977795	115978002	chr5:115977795-115978002	.	.	115977795	115978002	0	1	207	115977794	6
chr15	67767668	67767995	chr15:67767668-67767995	.	.	67767668	67767995	0	1	327	67767662	6
chr16	23732240	23732367	chr16:23732240-23732367	.	.	23732240	23732367	0	1	127	23732238	6
chr18	83853821	83854129	chr18:83853821-83854129	.	.	83853821	83854129	0	1	308	83853813	6
chr16	19967012	19967354	chr16:19967012-19967354	.	.	19967012	19967354	0	1	342	19967011	6
chr7	127080179	127080416	chr7:127080179-127080416	.	.	127080179	127080416	0	1	237	127080178	6
chr1	40295061	40295225	chr1:40295061-40295225	.	.	40295061	40295225	0	1	164	40295057	6
chr13	52258482	52258813	chr13:52258482-52258813	.	.	52258482	52258813	0	1	331	52258477	6
chr10	58405918	58406248	chr10:58405918-58406248	.	.	58405918	58406248	0	1	330	58405913	6
chr2	57190959	57191286	chr2:57190959-57191286	.	.	57190959	57191286	0	1	327	57190954	6
chr17	45613130	45613203	chr17:45613130-45613203	.	.	45613130	45613203	0	1	73	45613126	6
chr7	110710535	110710652	chr7:110710535-110710652	.	.	110710535	110710652	0	1	117	110710534	6
chr14	61774744	61774971	chr14:61774744-61774971	.	.	61774744	61774971	0	1	227	61774738	6
chr4	40313034	40313317	chr4:40313034-40313317	.	.	40313034	40313317	0	1	283	40313030	6
chr5	96923651	96923966	chr5:96923651-96923966	.	.	96923651	96923966	0	1	315	96923642	6
chr9	23669280	23669615	chr9:23669280-23669615	.	.	23669280	23669615	0	1	335	23669278	6
chr11	51367488	51367701	chr11:51367488-51367701	.	.	51367488	51367701	0	1	213	51367483	6
chr3	116615642	116615971	chr3:116615642-116615971	.	.	116615642	116615971	0	1	329	116615641	6
chr1	46873908	46874189	chr1:46873908-46874189	.	.	46873908	46874189	0	1	281	46873904	6
chr13	55895720	55895933	chr13:55895720-55895933	.	.	55895720	55895933	0	1	213	55895715	6
chr9	111074041	111074301	chr9:111074041-111074301	.	.	111074041	111074301	0	1	260	111074040	6
chr11	51677666	51677906	chr11:51677666-51677906	.	.	51677666	51677906	0	1	240	51677661	6
chr7	120901648	120902007	chr7:120901648-120902007	.	.	120901648	120902007	0	1	359	120901647	6
chr11	97830086	97830180	chr11:97830086-97830180	.	.	97830086	97830180	0	1	94	97830077	6
chr7	46184325	46184603	chr7:46184325-46184603	.	.	46184325	46184603	0	1	278	46184321	6
chr2	150672083	150672242	chr2:150672083-150672242	.	.	150672083	150672242	0	1	159	150672082	6
chr13	107027284	107027497	chr13:107027284-107027497	.	.	107027284	107027497	0	1	213	107027283	6
chr4	95083903	95084102	chr4:95083903-95084102	.	.	95083903	95084102	0	1	199	95083894	6
chr16	91365915	91366036	chr16:91365915-91366036	.	.	91365915	91366036	0	1	121	91365906	6
chr2	68879092	68879269	chr2:68879092-68879269	.	.	68879092	68879269	0	1	177	68879086	6
chr8	73099567	73099897	chr8:73099567-73099897	.	.	73099567	73099897	0	1	330	73099560	6
chr5	113225281	113225514	chr5:113225281-113225514	.	.	113225281	113225514	0	1	233	113225280	6
chr5	31754681	31754881	chr5:31754681-31754881	.	.	31754681	31754881	0	1	200	31754678	6
chr1	36874974	36875246	chr1:36874974-36875246	.	.	36874974	36875246	0	1	272	36874971	6
chr7	142342015	142342328	chr7:142342015-142342328	.	.	142342015	142342328	0	1	313	142342014	6
chr7	118522194	118522436	chr7:118522194-118522436	.	.	118522194	118522436	0	1	242	118522193	6
chr16	34739033	34739095	chr16:34739033-34739095	.	.	34739033	34739095	0	1	62	34739030	6
chr10	84647271	84647581	chr10:84647271-84647581	.	.	84647271	84647581	0	1	310	84647263	6
chr8	33492447	33492794	chr8:33492447-33492794	.	.	33492447	33492794	0	1	347	33492444	6
chr9	13574924	13575278	chr9:13574924-13575278	.	.	13574924	13575278	0	1	354	13574923	6
chr13	100247171	100247428	chr13:100247171-100247428	.	.	100247171	100247428	0	1	257	100247170	6
chr14	30907986	30908317	chr14:30907986-30908317	.	.	30907986	30908317	0	1	331	30907983	6
chrX	104474320	104474644	chrX:104474320-104474644	.	.	104474320	104474644	0	1	324	104474319	6
chr10	95880015	95880205	chr10:95880015-95880205	.	.	95880015	95880205	0	1	190	95880006	6
chr13	37337470	37337804	chr13:37337470-37337804	.	.	37337470	37337804	0	1	334	37337467	6
chr1	173736864	173737195	chr1:173736864-173737195	.	.	173736864	173737195	0	1	331	173736863	6
chr10	16412319	16412659	chr10:16412319-16412659	.	.	16412319	16412659	0	1	340	16412318	6
chr11	61381363	61381647	chr11:61381363-61381647	.	.	61381363	61381647	0	1	284	61381357	6
chr13	100201950	100202285	chr13:100201950-100202285	.	.	100201950	100202285	0	1	335	100201949	6
chr18	53166497	53166880	chr18:53166497-53166880	.	.	53166497	53166880	0	1	383	53166492	6
chr19	41474934	41475252	chr19:41474934-41475252	.	.	41474934	41475252	0	1	318	41474930	6
chr2	126682382	126682710	chr2:126682382-126682710	.	.	126682382	126682710	0	1	328	126682381	6
chr19	42676958	42677277	chr19:42676958-42677277	.	.	42676958	42677277	0	1	319	42676954	6
chr19	34262346	34262607	chr19:34262346-34262607	.	.	34262346	34262607	0	1	261	34262343	6
chr12	100530877	100531240	chr12:100530877-100531240	.	.	100530877	100531240	0	1	363	100530876	6
chr17	9743349	9743658	chr17:9743349-9743658	.	.	9743349	9743658	0	1	309	9743340	6
chr7	44752951	44753234	chr7:44752951-44753234	.	.	44752951	44753234	0	1	283	44752947	6
chr7	24661638	24661923	chr7:24661638-24661923	.	.	24661638	24661923	0	1	285	24661636	6
chr15	59614254	59614535	chr15:59614254-59614535	.	.	59614254	59614535	0	1	281	59614249	6
chr6	50384287	50384655	chr6:50384287-50384655	.	.	50384287	50384655	0	1	368	50384282	6
chr11	121734141	121734407	chr11:121734141-121734407	.	.	121734141	121734407	0	1	266	121734140	6
chr10	31519562	31519740	chr10:31519562-31519740	.	.	31519562	31519740	0	1	178	31519559	6
chr16	8784896	8785131	chr16:8784896-8785131	.	.	8784896	8785131	0	1	235	8784888	6
chr16	4920594	4920893	chr16:4920594-4920893	.	.	4920594	4920893	0	1	299	4920590	6
chr7	68164141	68164497	chr7:68164141-68164497	.	.	68164141	68164497	0	1	356	68164135	6
chr2	125972035	125972312	chr2:125972035-125972312	.	.	125972035	125972312	0	1	277	125972034	6
chr14	120262658	120262995	chr14:120262658-120262995	.	.	120262658	120262995	0	1	337	120262657	6
chr13	30193401	30193702	chr13:30193401-30193702	.	.	30193401	30193702	0	1	301	30193398	6
chr4	9681273	9681519	chr4:9681273-9681519	.	.	9681273	9681519	0	1	246	9681264	6
chr3	37744114	37744326	chr3:37744114-37744326	.	.	37744114	37744326	0	1	212	37744111	6
chr7	83035251	83035614	chr7:83035251-83035614	.	.	83035251	83035614	0	1	363	83035243	6
chr6	66274749	66274967	chr6:66274749-66274967	.	.	66274749	66274967	0	1	218	66274743	6
chr8	40311142	40311452	chr8:40311142-40311452	.	.	40311142	40311452	0	1	310	40311138	6
chr16	44988643	44988976	chr16:44988643-44988976	.	.	44988643	44988976	0	1	333	44988639	6
chr3	28145956	28146310	chr3:28145956-28146310	.	.	28145956	28146310	0	1	354	28145954	6
chr6	73059816	73060013	chr6:73059816-73060013	.	.	73059816	73060013	0	1	197	73059809	6
chr13	100317535	100317790	chr13:100317535-100317790	.	.	100317535	100317790	0	1	255	100317534	6
chr3	109216381	109216693	chr3:109216381-109216693	.	.	109216381	109216693	0	1	312	109216380	6
chr19	57358328	57358641	chr19:57358328-57358641	.	.	57358328	57358641	0	1	313	57358323	6
chr4	56979438	56979716	chr4:56979438-56979716	.	.	56979438	56979716	0	1	278	56979433	6
chr14	59155757	59156045	chr14:59155757-59156045	.	.	59155757	59156045	0	1	288	59155752	6
chr12	65189283	65189577	chr12:65189283-65189577	.	.	65189283	65189577	0	1	294	65189277	6
chr3	129953382	129953694	chr3:129953382-129953694	.	.	129953382	129953694	0	1	312	129953381	6
chr2	164679963	164680331	chr2:164679963-164680331	.	.	164679963	164680331	0	1	368	164679962	6
chr14	120263092	120263431	chr14:120263092-120263431	.	.	120263092	120263431	0	1	339	120263091	6
chr11	111227401	111227771	chr11:111227401-111227771	.	.	111227401	111227771	0	1	370	111227400	6
chr6	146079450	146079717	chr6:146079450-146079717	.	.	146079450	146079717	0	1	267	146079449	6
chr15	36367338	36367671	chr15:36367338-36367671	.	.	36367338	36367671	0	1	333	36367335	6
chr11	90235459	90235834	chr11:90235459-90235834	.	.	90235459	90235834	0	1	375	90235450	6
chr6	29322759	29323130	chr6:29322759-29323130	.	.	29322759	29323130	0	1	371	29322757	6
chr18	84584212	84584434	chr18:84584212-84584434	.	.	84584212	84584434	0	1	222	84584204	6
chr15	59752311	59752604	chr15:59752311-59752604	.	.	59752311	59752604	0	1	293	59752306	6
chr4	87391228	87391545	chr4:87391228-87391545	.	.	87391228	87391545	0	1	317	87391220	6
chr8	116795793	116796070	chr8:116795793-116796070	.	.	116795793	116796070	0	1	277	116795792	6
chr13	60644666	60644967	chr13:60644666-60644967	.	.	60644666	60644967	0	1	301	60644660	6
chr6	72037394	72037711	chr6:72037394-72037711	.	.	72037394	72037711	0	1	317	72037387	6
chr13	20762907	20763028	chr13:20762907-20763028	.	.	20762907	20763028	0	1	121	20762905	6
chr16	91527241	91527627	chr16:91527241-91527627	.	.	91527241	91527627	0	1	386	91527232	6
chr19	29462489	29462820	chr19:29462489-29462820	.	.	29462489	29462820	0	1	331	29462487	6
chr9	73240164	73240494	chr9:73240164-73240494	.	.	73240164	73240494	0	1	330	73240157	6
