#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr15	96497733	96498042	chr15:96497733-96498042	.	.	96497733	96498042	0	1	309	96497724	4
chr16	91789765	91790103	chr16:91789765-91790103	.	.	91789765	91790103	0	1	338	91789756	4
chr2	30626267	30626599	chr2:30626267-30626599	.	.	30626267	30626599	0	1	332	30626264	4
chr7	63930104	63930448	chr7:63930104-63930448	.	.	63930104	63930448	0	1	344	63930098	4
chr2	91835142	91835468	chr2:91835142-91835468	.	.	91835142	91835468	0	1	326	91835133	4
chr17	50071622	50071948	chr17:50071622-50071948	.	.	50071622	50071948	0	1	326	50071617	4
chr6	108630753	108631113	chr6:108630753-108631113	.	.	108630753	108631113	0	1	360	108630752	4
chr7	31156343	31156721	chr7:31156343-31156721	.	.	31156343	31156721	0	1	378	31156340	4
chr7	31089700	31090048	chr7:31089700-31090048	.	.	31089700	31090048	0	1	348	31089697	4
chr8	22728771	22729119	chr8:22728771-22729119	.	.	22728771	22729119	0	1	348	22728769	4
chr9	116181786	116182013	chr9:116181786-116182013	.	.	116181786	116182013	0	1	227	116181785	4
chr8	88175325	88175520	chr8:88175325-88175520	.	.	88175325	88175520	0	1	195	88175317	4
chr13	95517883	95518220	chr13:95517883-95518220	.	.	95517883	95518220	0	1	337	95517874	4
chr5	66075344	66075465	chr5:66075344-66075465	.	.	66075344	66075465	0	1	121	66075338	4
chr9	21133175	21133527	chr9:21133175-21133527	.	.	21133175	21133527	0	1	352	21133173	4
chr9	55102291	55102489	chr9:55102291-55102489	.	.	55102291	55102489	0	1	198	55102286	4
chr5	111815324	111815672	chr5:111815324-111815672	.	.	111815324	111815672	0	1	348	111815323	4
chr1	51572555	51572866	chr1:51572555-51572866	.	.	51572555	51572866	0	1	311	51572550	4
chr4	59260804	59261096	chr4:59260804-59261096	.	.	59260804	59261096	0	1	292	59260799	4
chr5	107960740	107961071	chr5:107960740-107961071	.	.	107960740	107961071	0	1	331	107960739	4
chr5	148489398	148489743	chr5:148489398-148489743	.	.	148489398	148489743	0	1	345	148489397	4
chr7	102317769	102317970	chr7:102317769-102317970	.	.	102317769	102317970	0	1	201	102317768	4
chr7	80575777	80576124	chr7:80575777-80576124	.	.	80575777	80576124	0	1	347	80575769	4
chr8	78622335	78622613	chr8:78622335-78622613	.	.	78622335	78622613	0	1	278	78622328	4
chr6	142862276	142862606	chr6:142862276-142862606	.	.	142862276	142862606	0	1	330	142862275	4
chr16	91780827	91781150	chr16:91780827-91781150	.	.	91780827	91781150	0	1	323	91780818	4
chr17	4968928	4969244	chr17:4968928-4969244	.	.	4968928	4969244	0	1	316	4968924	4
chr15	35539645	35539986	chr15:35539645-35539986	.	.	35539645	35539986	0	1	341	35539642	4
chr1	95572658	95572978	chr1:95572658-95572978	.	.	95572658	95572978	0	1	320	95572649	4
chr1	23923758	23924031	chr1:23923758-23924031	.	.	23923758	23924031	0	1	273	23923756	4
chr9	77671081	77671430	chr9:77671081-77671430	.	.	77671081	77671430	0	1	349	77671074	4
chr17	4980180	4980547	chr17:4980180-4980547	.	.	4980180	4980547	0	1	367	4980176	4
chr5	100728774	100729044	chr5:100728774-100729044	.	.	100728774	100729044	0	1	270	100728773	4
chr16	64800438	64800784	chr16:64800438-64800784	.	.	64800438	64800784	0	1	346	64800432	4
chr2	147010109	147010465	chr2:147010109-147010465	.	.	147010109	147010465	0	1	356	147010108	4
chr10	57799514	57799840	chr10:57799514-57799840	.	.	57799514	57799840	0	1	326	57799509	4
chr10	63424434	63424871	chr10:63424434-63424871	.	.	63424434	63424871	0	1	437	63424428	4
chr6	58893324	58893659	chr6:58893324-58893659	.	.	58893324	58893659	0	1	335	58893319	4
chr15	58649851	58650204	chr15:58649851-58650204	.	.	58649851	58650204	0	1	353	58649846	4
chr8	85450356	85450731	chr8:85450356-85450731	.	.	85450356	85450731	0	1	375	85450348	4
chr6	50372675	50372865	chr6:50372675-50372865	.	.	50372675	50372865	0	1	190	50372670	4
chr16	94066287	94066589	chr16:94066287-94066589	.	.	94066287	94066589	0	1	302	94066278	4
chr13	43450459	43450648	chr13:43450459-43450648	.	.	43450459	43450648	0	1	189	43450455	4
chr2	164550799	164551133	chr2:164550799-164551133	.	.	164550799	164551133	0	1	334	164550798	4
chr1	82833541	82833865	chr1:82833541-82833865	.	.	82833541	82833865	0	1	324	82833533	4
chr11	52180599	52180914	chr11:52180599-52180914	.	.	52180599	52180914	0	1	315	52180594	4
chr17	78430528	78430664	chr17:78430528-78430664	.	.	78430528	78430664	0	1	136	78430521	4
chr1	151083794	151084085	chr1:151083794-151084085	.	.	151083794	151084085	0	1	291	151083793	4
chr1	39949184	39949427	chr1:39949184-39949427	.	.	39949184	39949427	0	1	243	39949181	4
chr12	81839684	81839869	chr12:81839684-81839869	.	.	81839684	81839869	0	1	185	81839676	4
chr12	102621249	102621596	chr12:102621249-102621596	.	.	102621249	102621596	0	1	347	102621248	4
chr2	33856925	33857151	chr2:33856925-33857151	.	.	33856925	33857151	0	1	226	33856922	4
chr14	79503457	79503814	chr14:79503457-79503814	.	.	79503457	79503814	0	1	357	79503450	4
chr13	37114989	37115264	chr13:37114989-37115264	.	.	37114989	37115264	0	1	275	37114986	4
chr3	84547247	84547564	chr3:84547247-84547564	.	.	84547247	84547564	0	1	317	84547239	4
chr8	35578707	35578892	chr8:35578707-35578892	.	.	35578707	35578892	0	1	185	35578704	4
chrX	85868077	85868296	chrX:85868077-85868296	.	.	85868077	85868296	0	1	219	85868069	4
chr8	69188947	69189162	chr8:69188947-69189162	.	.	69188947	69189162	0	1	215	69188941	4
chr12	69229360	69229469	chr12:69229360-69229469	.	.	69229360	69229469	0	1	109	69229354	4
chr5	64840803	64841158	chr5:64840803-64841158	.	.	64840803	64841158	0	1	355	64840797	4
chr7	127220244	127220576	chr7:127220244-127220576	.	.	127220244	127220576	0	1	332	127220243	4
chr19	20875902	20876280	chr19:20875902-20876280	.	.	20875902	20876280	0	1	378	20875900	4
chr1	128057347	128057676	chr1:128057347-128057676	.	.	128057347	128057676	0	1	329	128057346	4
chr4	83288517	83288890	chr4:83288517-83288890	.	.	83288517	83288890	0	1	373	83288509	4
chr3	87215149	87215510	chr3:87215149-87215510	.	.	87215149	87215510	0	1	361	87215141	4
chr6	50372486	50372610	chr6:50372486-50372610	.	.	50372486	50372610	0	1	124	50372481	4
chr15	5554552	5554742	chr15:5554552-5554742	.	.	5554552	5554742	0	1	190	5554547	4
chr1	193444354	193444548	chr1:193444354-193444548	.	.	193444354	193444548	0	1	194	193444353	4
chr10	96328486	96328803	chr10:96328486-96328803	.	.	96328486	96328803	0	1	317	96328477	4
chr13	29792087	29792427	chr13:29792087-29792427	.	.	29792087	29792427	0	1	340	29792085	4
chr6	101074279	101074600	chr6:101074279-101074600	.	.	101074279	101074600	0	1	321	101074278	4
chr5	140838514	140838887	chr5:140838514-140838887	.	.	140838514	140838887	0	1	373	140838513	4
chr13	45935869	45936258	chr13:45935869-45936258	.	.	45935869	45936258	0	1	389	45935865	4
chrX	59311509	59311870	chrX:59311509-59311870	.	.	59311509	59311870	0	1	361	59311504	4
chr8	34654726	34655046	chr8:34654726-34655046	.	.	34654726	34655046	0	1	320	34654723	4
chr4	55355880	55356090	chr4:55355880-55356090	.	.	55355880	55356090	0	1	210	55355875	4
chr7	48898334	48898688	chr7:48898334-48898688	.	.	48898334	48898688	0	1	354	48898330	4
chr13	114894782	114895119	chr13:114894782-114895119	.	.	114894782	114895119	0	1	337	114894781	4
chr1	60530677	60531031	chr1:60530677-60531031	.	.	60530677	60531031	0	1	354	60530671	4
chr3	76005602	76005937	chr3:76005602-76005937	.	.	76005602	76005937	0	1	335	76005595	4
chr12	104066392	104066719	chr12:104066392-104066719	.	.	104066392	104066719	0	1	327	104066391	4
chr12	75564162	75564397	chr12:75564162-75564397	.	.	75564162	75564397	0	1	235	75564155	4
chr4	87922170	87922428	chr4:87922170-87922428	.	.	87922170	87922428	0	1	258	87922162	4
chr4	12780246	12780604	chr4:12780246-12780604	.	.	12780246	12780604	0	1	358	12780245	4
chr12	100992570	100992654	chr12:100992570-100992654	.	.	100992570	100992654	0	1	84	100992569	4
chr10	5449963	5450291	chr10:5449963-5450291	.	.	5449963	5450291	0	1	328	5449958	4
chr17	17637722	17638392	chr17:17637722-17638392	.	.	17637722	17638392	0	1	670	17637721	4
chr18	62186356	62186662	chr18:62186356-62186662	.	.	62186356	62186662	0	1	306	62186350	4
chr3	69040158	69040479	chr3:69040158-69040479	.	.	69040158	69040479	0	1	321	69040152	4
chr16	57469420	57469561	chr16:57469420-57469561	.	.	57469420	57469561	0	1	141	57469415	4
chr17	17604702	17604868	chr17:17604702-17604868	.	.	17604702	17604868	0	1	166	17604701	4
chr12	81839869	81840082	chr12:81839869-81840082	.	.	81839869	81840082	0	1	213	81839861	4
chr16	33657249	33657514	chr16:33657249-33657514	.	.	33657249	33657514	0	1	265	33657246	4
chr10	53355388	53355668	chr10:53355388-53355668	.	.	53355388	53355668	0	1	280	53355383	4
chr9	100540305	100540634	chr9:100540305-100540634	.	.	100540305	100540634	0	1	329	100540304	4
chr3	139033243	139033516	chr3:139033243-139033516	.	.	139033243	139033516	0	1	273	139033242	4
chr6	108844054	108844406	chr6:108844054-108844406	.	.	108844054	108844406	0	1	352	108844053	4
chr4	139205076	139205404	chr4:139205076-139205404	.	.	139205076	139205404	0	1	328	139205075	4
chr16	17461588	17461896	chr16:17461588-17461896	.	.	17461588	17461896	0	1	308	17461587	4
chr12	16583482	16583619	chr12:16583482-16583619	.	.	16583482	16583619	0	1	137	16583481	4
chr11	109792051	109792334	chr11:109792051-109792334	.	.	109792051	109792334	0	1	283	109792050	4
chr16	49892810	49893187	chr16:49892810-49893187	.	.	49892810	49893187	0	1	377	49892806	4
chr4	130702485	130702792	chr4:130702485-130702792	.	.	130702485	130702792	0	1	307	130702484	4
chr8	88618959	88619209	chr8:88618959-88619209	.	.	88618959	88619209	0	1	250	88618951	4
chr18	55565847	55566199	chr18:55565847-55566199	.	.	55565847	55566199	0	1	352	55565842	4
chr5	105839863	105840238	chr5:105839863-105840238	.	.	105839863	105840238	0	1	375	105839862	4
chr1	105677224	105677579	chr1:105677224-105677579	.	.	105677224	105677579	0	1	355	105677223	4
chr16	19778468	19778804	chr16:19778468-19778804	.	.	19778468	19778804	0	1	336	19778467	4
chr4	84143042	84143341	chr4:84143042-84143341	.	.	84143042	84143341	0	1	299	84143034	4
chr14	100308063	100308392	chr14:100308063-100308392	.	.	100308063	100308392	0	1	329	100308062	4
chr10	86790879	86791228	chr10:86790879-86791228	.	.	86790879	86791228	0	1	349	86790871	4
chr1	4848151	4848399	chr1:4848151-4848399	.	.	4848151	4848399	0	1	248	4848147	4
chr7	47139963	47140249	chr7:47139963-47140249	.	.	47139963	47140249	0	1	286	47139959	4
chr3	115750307	115750630	chr3:115750307-115750630	.	.	115750307	115750630	0	1	323	115750306	4
chr18	14542768	14543079	chr18:14542768-14543079	.	.	14542768	14543079	0	1	311	14542767	4
chr12	102945643	102945924	chr12:102945643-102945924	.	.	102945643	102945924	0	1	281	102945642	4
chr18	5287985	5288106	chr18:5287985-5288106	.	.	5287985	5288106	0	1	121	5287980	4
chr6	117675121	117675490	chr6:117675121-117675490	.	.	117675121	117675490	0	1	369	117675120	4
chr6	100640676	100641023	chr6:100640676-100641023	.	.	100640676	100641023	0	1	347	100640675	4
chr12	25394476	25394782	chr12:25394476-25394782	.	.	25394476	25394782	0	1	306	25394474	4
chrX	130638558	130638902	chrX:130638558-130638902	.	.	130638558	130638902	0	1	344	130638557	4
chr13	91199825	91200176	chr13:91199825-91200176	.	.	91199825	91200176	0	1	351	91199816	4
chr1	170901751	170901949	chr1:170901751-170901949	.	.	170901751	170901949	0	1	198	170901750	4
chr3	137849791	137849941	chr3:137849791-137849941	.	.	137849791	137849941	0	1	150	137849790	4
chr4	141266157	141266410	chr4:141266157-141266410	.	.	141266157	141266410	0	1	253	141266156	4
chr13	95884031	95884398	chr13:95884031-95884398	.	.	95884031	95884398	0	1	367	95884022	4
chr5	43854151	43854258	chr5:43854151-43854258	.	.	43854151	43854258	0	1	107	43854147	4
chr12	117907635	117907964	chr12:117907635-117907964	.	.	117907635	117907964	0	1	329	117907634	4
chr10	8204141	8204449	chr10:8204141-8204449	.	.	8204141	8204449	0	1	308	8204133	4
chr16	31609753	31610109	chr16:31609753-31610109	.	.	31609753	31610109	0	1	356	31609750	4
chr4	154234579	154234806	chr4:154234579-154234806	.	.	154234579	154234806	0	1	227	154234578	4
chr17	84891975	84892329	chr17:84891975-84892329	.	.	84891975	84892329	0	1	354	84891967	4
chr7	71283667	71284043	chr7:71283667-71284043	.	.	71283667	71284043	0	1	376	71283660	4
chr1	85861444	85861700	chr1:85861444-85861700	.	.	85861444	85861700	0	1	256	85861436	4
chr8	8707913	8708234	chr8:8707913-8708234	.	.	8707913	8708234	0	1	321	8707905	4
chr1	64625216	64625570	chr1:64625216-64625570	.	.	64625216	64625570	0	1	354	64625210	4
chr3	126748343	126748695	chr3:126748343-126748695	.	.	126748343	126748695	0	1	352	126748342	4
chr4	59589853	59590187	chr4:59589853-59590187	.	.	59589853	59590187	0	1	334	59589848	4
chr2	168903032	168903325	chr2:168903032-168903325	.	.	168903032	168903325	0	1	293	168903031	4
chr5	150282224	150282556	chr5:150282224-150282556	.	.	150282224	150282556	0	1	332	150282223	4
chr3	38412056	38412421	chr3:38412056-38412421	.	.	38412056	38412421	0	1	365	38412053	4
chr2	83628431	83628641	chr2:83628431-83628641	.	.	83628431	83628641	0	1	210	83628423	4
chrX	95436102	95436401	chrX:95436102-95436401	.	.	95436102	95436401	0	1	299	95436093	4
chr13	59575100	59575473	chr13:59575100-59575473	.	.	59575100	59575473	0	1	373	59575095	4
chr6	140231975	140232316	chr6:140231975-140232316	.	.	140231975	140232316	0	1	341	140231974	4
chr13	97379460	97379790	chr13:97379460-97379790	.	.	97379460	97379790	0	1	330	97379451	4
chr16	58553695	58554008	chr16:58553695-58554008	.	.	58553695	58554008	0	1	313	58553690	4
chr10	4659597	4659941	chr10:4659597-4659941	.	.	4659597	4659941	0	1	344	4659593	4
chr17	30637905	30637991	chr17:30637905-30637991	.	.	30637905	30637991	0	1	86	30637902	4
chr19	40450890	40451188	chr19:40450890-40451188	.	.	40450890	40451188	0	1	298	40450886	4
chr9	70855054	70855400	chr9:70855054-70855400	.	.	70855054	70855400	0	1	346	70855047	4
chr13	113548972	113549210	chr13:113548972-113549210	.	.	113548972	113549210	0	1	238	113548971	4
chr3	146328753	146329110	chr3:146328753-146329110	.	.	146328753	146329110	0	1	357	146328752	4
chr8	46031871	46032161	chr8:46031871-46032161	.	.	46031871	46032161	0	1	290	46031867	4
chr9	22969356	22969707	chr9:22969356-22969707	.	.	22969356	22969707	0	1	351	22969354	4
chr1	37146048	37146265	chr1:37146048-37146265	.	.	37146048	37146265	0	1	217	37146045	4
chr10	25036744	25037276	chr10:25036744-25037276	.	.	25036744	25037276	0	1	532	25036742	4
chr12	112400886	112401221	chr12:112400886-112401221	.	.	112400886	112401221	0	1	335	112400885	4
chr16	30136899	30137257	chr16:30136899-30137257	.	.	30136899	30137257	0	1	358	30136896	4
chr5	25447130	25447409	chr5:25447130-25447409	.	.	25447130	25447409	0	1	279	25447128	4
chr12	117579241	117579444	chr12:117579241-117579444	.	.	117579241	117579444	0	1	203	117579240	4
chr13	45040165	45040508	chr13:45040165-45040508	.	.	45040165	45040508	0	1	343	45040161	4
chr6	144059488	144059782	chr6:144059488-144059782	.	.	144059488	144059782	0	1	294	144059487	4
chr6	140255126	140255436	chr6:140255126-140255436	.	.	140255126	140255436	0	1	310	140255125	4
chr7	30898497	30898580	chr7:30898497-30898580	.	.	30898497	30898580	0	1	83	30898494	4
chr10	45650098	45650450	chr10:45650098-45650450	.	.	45650098	45650450	0	1	352	45650094	4
chr5	63747573	63747927	chr5:63747573-63747927	.	.	63747573	63747927	0	1	354	63747567	4
chr7	128197734	128198080	chr7:128197734-128198080	.	.	128197734	128198080	0	1	346	128197733	4
chr4	24532210	24532543	chr4:24532210-24532543	.	.	24532210	24532543	0	1	333	24532208	4
chr2	70235207	70235550	chr2:70235207-70235550	.	.	70235207	70235550	0	1	343	70235200	4
chr13	98291853	98292169	chr13:98291853-98292169	.	.	98291853	98292169	0	1	316	98291844	4
chr13	102548151	102548479	chr13:102548151-102548479	.	.	102548151	102548479	0	1	328	102548150	4
chr17	86122880	86123148	chr17:86122880-86123148	.	.	86122880	86123148	0	1	268	86122872	4
chrX	134898463	134898867	chrX:134898463-134898867	.	.	134898463	134898867	0	1	404	134898462	4
chr16	65128068	65128143	chr16:65128068-65128143	.	.	65128068	65128143	0	1	75	65128062	5
chr18	88824636	88824841	chr18:88824636-88824841	.	.	88824636	88824841	0	1	205	88824628	5
chr15	67733019	67733339	chr15:67733019-67733339	.	.	67733019	67733339	0	1	320	67733013	5
chr5	65119915	65120189	chr5:65119915-65120189	.	.	65119915	65120189	0	1	274	65119909	5
chr4	137345842	137346174	chr4:137345842-137346174	.	.	137345842	137346174	0	1	332	137345841	5
chr11	8759931	8760107	chr11:8759931-8760107	.	.	8759931	8760107	0	1	176	8759923	5
chr19	21895567	21895906	chr19:21895567-21895906	.	.	21895567	21895906	0	1	339	21895565	5
chr12	76614826	76615173	chr12:76614826-76615173	.	.	76614826	76615173	0	1	347	76614819	5
chr8	72583117	72583392	chr8:72583117-72583392	.	.	72583117	72583392	0	1	275	72583110	5
chr2	22826224	22826557	chr2:22826224-22826557	.	.	22826224	22826557	0	1	333	22826222	5
chr2	19059233	19059593	chr2:19059233-19059593	.	.	19059233	19059593	0	1	360	19059232	5
chr8	85531532	85531837	chr8:85531532-85531837	.	.	85531532	85531837	0	1	305	85531524	5
chr12	4197044	4197190	chr12:4197044-4197190	.	.	4197044	4197190	0	1	146	4197040	5
chr8	82874161	82874506	chr8:82874161-82874506	.	.	82874161	82874506	0	1	345	82874153	5
chr1	55029002	55029159	chr1:55029002-55029159	.	.	55029002	55029159	0	1	157	55028997	5
chr1	91027017	91027336	chr1:91027017-91027336	.	.	91027017	91027336	0	1	319	91027008	5
chr4	134595108	134595448	chr4:134595108-134595448	.	.	134595108	134595448	0	1	340	134595107	5
chrX	103180198	103180544	chrX:103180198-103180544	.	.	103180198	103180544	0	1	346	103180197	5
chr17	56938948	56939184	chr17:56938948-56939184	.	.	56938948	56939184	0	1	236	56938943	5
chr16	33894611	33894840	chr16:33894611-33894840	.	.	33894611	33894840	0	1	229	33894608	5
chr16	94241249	94241562	chr16:94241249-94241562	.	.	94241249	94241562	0	1	313	94241240	5
chr13	23716321	23716488	chr13:23716321-23716488	.	.	23716321	23716488	0	1	167	23716319	5
chr4	95084102	95084291	chr4:95084102-95084291	.	.	95084102	95084291	0	1	189	95084093	5
chr2	131530563	131530876	chr2:131530563-131530876	.	.	131530563	131530876	0	1	313	131530562	5
chr1	125474209	125474605	chr1:125474209-125474605	.	.	125474209	125474605	0	1	396	125474208	5
chr6	33840314	33840588	chr6:33840314-33840588	.	.	33840314	33840588	0	1	274	33840311	5
chr18	53311999	53312251	chr18:53311999-53312251	.	.	53311999	53312251	0	1	252	53311994	5
chr2	93161922	93162274	chr2:93161922-93162274	.	.	93161922	93162274	0	1	352	93161913	5
chr14	122009605	122009884	chr14:122009605-122009884	.	.	122009605	122009884	0	1	279	122009604	5
chr3	9647059	9647382	chr3:9647059-9647382	.	.	9647059	9647382	0	1	323	9647050	5
chr6	71457963	71458252	chr6:71457963-71458252	.	.	71457963	71458252	0	1	289	71457956	5
chr5	75279613	75279875	chr5:75279613-75279875	.	.	75279613	75279875	0	1	262	75279606	5
chr7	99531725	99531896	chr7:99531725-99531896	.	.	99531725	99531896	0	1	171	99531716	5
chr11	83560488	83560833	chr11:83560488-83560833	.	.	83560488	83560833	0	1	345	83560480	5
chr5	38402384	38402739	chr5:38402384-38402739	.	.	38402384	38402739	0	1	355	38402381	5
chr8	125600005	125600278	chr8:125600005-125600278	.	.	125600005	125600278	0	1	273	125600004	5
chr6	54117488	54117621	chr6:54117488-54117621	.	.	54117488	54117621	0	1	133	54117483	5
chr7	99532009	99532189	chr7:99532009-99532189	.	.	99532009	99532189	0	1	180	99532000	5
chrX	18239574	18239861	chrX:18239574-18239861	.	.	18239574	18239861	0	1	287	18239573	5
chr12	80839061	80839386	chr12:80839061-80839386	.	.	80839061	80839386	0	1	325	80839053	5
chr9	21525174	21525486	chr9:21525174-21525486	.	.	21525174	21525486	0	1	312	21525172	5
chr10	125370054	125370389	chr10:125370054-125370389	.	.	125370054	125370389	0	1	335	125370053	5
chr3	149464615	149464948	chr3:149464615-149464948	.	.	149464615	149464948	0	1	333	149464614	5
chr14	21090331	21090686	chr14:21090331-21090686	.	.	21090331	21090686	0	1	355	21090329	5
chr15	38660168	38660405	chr15:38660168-38660405	.	.	38660168	38660405	0	1	237	38660165	5
chr12	100439156	100439511	chr12:100439156-100439511	.	.	100439156	100439511	0	1	355	100439155	5
chr18	52566912	52567374	chr18:52566912-52567374	.	.	52566912	52567374	0	1	462	52566907	5
chr16	50694064	50694389	chr16:50694064-50694389	.	.	50694064	50694389	0	1	325	50694059	5
chr1	13424528	13424880	chr1:13424528-13424880	.	.	13424528	13424880	0	1	352	13424527	5
chr9	53741074	53741187	chr9:53741074-53741187	.	.	53741074	53741187	0	1	113	53741069	5
chr8	109019536	109019899	chr8:109019536-109019899	.	.	109019536	109019899	0	1	363	109019535	5
chr7	96975981	96976343	chr7:96975981-96976343	.	.	96975981	96976343	0	1	362	96975972	5
chr18	4872983	4873320	chr18:4872983-4873320	.	.	4872983	4873320	0	1	337	4872979	5
chr6	115767570	115767750	chr6:115767570-115767750	.	.	115767570	115767750	0	1	180	115767569	5
chrX	129766150	129766480	chrX:129766150-129766480	.	.	129766150	129766480	0	1	330	129766149	5
chr12	102501064	102501343	chr12:102501064-102501343	.	.	102501064	102501343	0	1	279	102501063	5
chr13	26791894	26792117	chr13:26791894-26792117	.	.	26791894	26792117	0	1	223	26791892	5
chr2	128359173	128359353	chr2:128359173-128359353	.	.	128359173	128359353	0	1	180	128359172	5
chr10	88739865	88740200	chr10:88739865-88740200	.	.	88739865	88740200	0	1	335	88739857	5
chr9	116063099	116063432	chr9:116063099-116063432	.	.	116063099	116063432	0	1	333	116063098	5
chr11	77406372	77406703	chr11:77406372-77406703	.	.	77406372	77406703	0	1	331	77406365	5
chr17	45612867	45613130	chr17:45612867-45613130	.	.	45612867	45613130	0	1	263	45612863	5
chr15	96655523	96655774	chr15:96655523-96655774	.	.	96655523	96655774	0	1	251	96655514	5
chr19	31834292	31834658	chr19:31834292-31834658	.	.	31834292	31834658	0	1	366	31834289	5
chrX	163743913	163744258	chrX:163743913-163744258	.	.	163743913	163744258	0	1	345	163743912	5
chr6	38982662	38983024	chr6:38982662-38983024	.	.	38982662	38983024	0	1	362	38982659	5
chr5	5333886	5334168	chr5:5333886-5334168	.	.	5333886	5334168	0	1	282	5333881	5
chr9	48373269	48373571	chr9:48373269-48373571	.	.	48373269	48373571	0	1	302	48373265	5
chr1	153431714	153432046	chr1:153431714-153432046	.	.	153431714	153432046	0	1	332	153431713	5
chr7	111999398	111999754	chr7:111999398-111999754	.	.	111999398	111999754	0	1	356	111999397	5
chr7	16232202	16232482	chr7:16232202-16232482	.	.	16232202	16232482	0	1	280	16232201	5
chr2	130129653	130130030	chr2:130129653-130130030	.	.	130129653	130130030	0	1	377	130129652	5
chr4	133928911	133929256	chr4:133928911-133929256	.	.	133928911	133929256	0	1	345	133928910	5
chr7	98809495	98809849	chr7:98809495-98809849	.	.	98809495	98809849	0	1	354	98809486	5
chr5	64619836	64619949	chr5:64619836-64619949	.	.	64619836	64619949	0	1	113	64619830	5
chr2	30679559	30679903	chr2:30679559-30679903	.	.	30679559	30679903	0	1	344	30679556	5
chr10	111697040	111697383	chr10:111697040-111697383	.	.	111697040	111697383	0	1	343	111697039	5
chr3	153457233	153457600	chr3:153457233-153457600	.	.	153457233	153457600	0	1	367	153457232	5
chr4	145201406	145201745	chr4:145201406-145201745	.	.	145201406	145201745	0	1	339	145201405	5
chr1	179650452	179650638	chr1:179650452-179650638	.	.	179650452	179650638	0	1	186	179650451	5
chr10	122116689	122117012	chr10:122116689-122117012	.	.	122116689	122117012	0	1	323	122116688	5
chr15	96804086	96804320	chr15:96804086-96804320	.	.	96804086	96804320	0	1	234	96804077	5
chr16	34738714	34739032	chr16:34738714-34739032	.	.	34738714	34739032	0	1	318	34738711	5
chr2	126507635	126507760	chr2:126507635-126507760	.	.	126507635	126507760	0	1	125	126507634	5
chr15	38477043	38477375	chr15:38477043-38477375	.	.	38477043	38477375	0	1	332	38477040	5
chr6	82835801	82836016	chr6:82835801-82836016	.	.	82835801	82836016	0	1	215	82835793	5
chr5	135139622	135139809	chr5:135139622-135139809	.	.	135139622	135139809	0	1	187	135139621	5
chr12	100006663	100006883	chr12:100006663-100006883	.	.	100006663	100006883	0	1	220	100006662	5
chr3	41528562	41528901	chr3:41528562-41528901	.	.	41528562	41528901	0	1	339	41528558	5
chr9	66682782	66683134	chr9:66682782-66683134	.	.	66682782	66683134	0	1	352	66682776	5
chr1	66861068	66861353	chr1:66861068-66861353	.	.	66861068	66861353	0	1	285	66861062	5
chr1	86465999	86466170	chr1:86465999-86466170	.	.	86465999	86466170	0	1	171	86465991	5
chr8	116268761	116269097	chr8:116268761-116269097	.	.	116268761	116269097	0	1	336	116268760	5
chrX	60021048	60021373	chrX:60021048-60021373	.	.	60021048	60021373	0	1	325	60021042	5
chr1	184027200	184027393	chr1:184027200-184027393	.	.	184027200	184027393	0	1	193	184027199	5
chr7	28671215	28671461	chr7:28671215-28671461	.	.	28671215	28671461	0	1	246	28671213	5
chr4	134622605	134622879	chr4:134622605-134622879	.	.	134622605	134622879	0	1	274	134622604	5
chr3	127918066	127918403	chr3:127918066-127918403	.	.	127918066	127918403	0	1	337	127918065	5
chr2	79621434	79621778	chr2:79621434-79621778	.	.	79621434	79621778	0	1	344	79621427	5
chr13	37958979	37959275	chr13:37958979-37959275	.	.	37958979	37959275	0	1	296	37958976	5
chr10	117821900	117822027	chr10:117821900-117822027	.	.	117821900	117822027	0	1	127	117821899	5
chr14	70432448	70432504	chr14:70432448-70432504	.	.	70432448	70432504	0	1	56	70432441	5
chr8	33681983	33682302	chr8:33681983-33682302	.	.	33681983	33682302	0	1	319	33681980	5
chr15	96802080	96802401	chr15:96802080-96802401	.	.	96802080	96802401	0	1	321	96802071	5
chr6	97856622	97856921	chr6:97856622-97856921	.	.	97856622	97856921	0	1	299	97856613	5
chr5	149241247	149241516	chr5:149241247-149241516	.	.	149241247	149241516	0	1	269	149241246	5
chr12	91738309	91738647	chr12:91738309-91738647	.	.	91738309	91738647	0	1	338	91738300	5
chr5	99488763	99489111	chr5:99488763-99489111	.	.	99488763	99489111	0	1	348	99488754	5
chr19	21179946	21180254	chr19:21179946-21180254	.	.	21179946	21180254	0	1	308	21179944	5
chrX	159237411	159237558	chrX:159237411-159237558	.	.	159237411	159237558	0	1	147	159237410	5
chr3	84837954	84838301	chr3:84837954-84838301	.	.	84837954	84838301	0	1	347	84837946	5
chr15	25282576	25282906	chr15:25282576-25282906	.	.	25282576	25282906	0	1	330	25282574	5
chr8	91501570	91501739	chr8:91501570-91501739	.	.	91501570	91501739	0	1	169	91501561	5
chr4	106881115	106881489	chr4:106881115-106881489	.	.	106881115	106881489	0	1	374	106881114	5
chr6	29311190	29311534	chr6:29311190-29311534	.	.	29311190	29311534	0	1	344	29311188	5
chr10	117724271	117724609	chr10:117724271-117724609	.	.	117724271	117724609	0	1	338	117724270	5
