name	branch_color
chr14_21090331-21090686|ORR1D2	k_7
chr9_62334429-62334775|ORR1D2	k_7
chr1_183966785-183967114|ORR1D2	k_7
chr1_131076606-131076957|ORR1D2	k_7
chr7_56061080-56061328|ORR1D2	k_7
chr4_72033556-72033885|ORR1D2	k_7
chr6_12095820-12096111|ORR1D2	k_7
chr12_75623648-75624016|ORR1D2	k_7
chr2_83674811-83675129|ORR1D2	k_7
chr6_113660027-113660703|ORR1D2	k_7
chr11_114288359-114288805|ORR1D2	k_7
chr16_23283920-23284589|ORR1D2	k_7
chr19_17750827-17751173|ORR1D2	k_7
chr15_5554552-5554742|ORR1D2	k_7
chr16_58553695-58554008|ORR1D2	k_7
chr16_96654117-96654386|ORR1D2	k_7
chr18_46365011-46365284|ORR1D2	k_7
chr8_35578707-35578892|ORR1D2	k_7
chr1_128436064-128436313|ORR1D2	k_7
chr10_117724271-117724609|ORR1D2	k_7
chr13_110686338-110686580|ORR1D2	k_7
chrX_103180198-103180544|ORR1D2	k_7
chr8_22414098-22414414|ORR1D2	k_7
chr2_152646613-152646947|ORR1D2	k_7
chrX_158451815-158452175|ORR1D2	k_7
chr2_130129653-130130030|ORR1D2	k_7
chr10_95428376-95428680|ORR1D2	k_7
chr15_58649851-58650204|ORR1D2	k_7
chr1_126833578-126833704|ORR1D2	k_7
chr1_193922701-193923044|ORR1D2	k_7
chr17_56938948-56939184|ORR1D2	k_7
chr18_52134202-52134545|ORR1D2	k_7
chr9_89852713-89853056|ORR1D2	k_7
chr16_94239643-94239932|ORR1D2	k_7
chr7_84710347-84710614|ORR1D2	k_7
chr2_127586864-127586974|ORR1D2	k_7
chr8_92291913-92291978|ORR1D2	k_7
chr1_82833541-82833865|ORR1D2	k_7
chr12_77678946-77679301|ORR1D2	k_7
chr18_67249811-67250177|ORR1D2	k_7
chr13_13483156-13483495|ORR1D2	k_7
chr10_84557946-84558291|ORR1D2	k_7
chr13_26791894-26792117|ORR1D2	k_7
chr5_135139622-135139809|ORR1D2	k_7
chr5_93245531-93245744|ORR1D2	k_7
chr16_34738714-34739032|ORR1D2	k_7
chr3_135986793-135987066|ORR1D2	k_7
chr1_14680481-14680824|ORR1D2	k_7
chr11_49596544-49596859|ORR1D2	k_7
chr11_52180599-52180914|ORR1D2	k_7
chr1_63044397-63044690|ORR1D2	k_7
chr13_48845412-48845722|ORR1D2	k_7
chr7_110276563-110276768|ORR1D2	k_7
chr15_13027503-13027883|ORR1D2	k_7
chr18_59168901-59169122|ORR1D2	k_7
chr10_70078687-70078887|ORR1D2	k_7
chr6_38982662-38983024|ORR1D2	k_7
chr3_100731887-100732139|ORR1D2	k_7
chr1_89042985-89043310|ORR1D2	k_7
chr12_34299464-34299856|ORR1D2	k_7
chr16_65128068-65128143|ORR1D2	k_7
chr17_5951353-5951678|ORR1D2	k_7
chr10_122116689-122117012|ORR1D2	k_7
chr3_18501086-18501163|ORR1D2	k_7
chr6_7661501-7661841|ORR1D2	k_7
chr16_50251494-50251784|ORR1D2	k_7
chrX_99970136-99970502|ORR1D2	k_7
chr10_4659597-4659941|ORR1D2	k_7
chr12_104426818-104427077|ORR1D2	k_7
chr19_21669830-21670115|ORR1D2	k_7
chr3_103169785-103170047|ORR1D2	k_7
chr1_179650452-179650638|ORR1D2	k_7
chr13_38546780-38547108|ORR1D2	k_7
chr19_36533220-36533545|ORR1D2	k_7
chr4_32164000-32164297|ORR1D2	k_7
chr1_58824505-58824860|ORR1D2	k_7
chr15_59027239-59027594|ORR1D2	k_7
chr16_94066287-94066589|ORR1D2	k_7
chr11_44501043-44501282|ORR1D2	k_7
chr4_106881115-106881489|ORR1D2	k_7
chr3_129529392-129529579|ORR1D2	k_7
chr2_76119979-76120324|ORR1D2	k_7
chr15_25680630-25680974|ORR1D2	k_7
chr13_28926001-28926351|ORR1D2	k_7
chr8_109544068-109544411|ORR1D2	k_7
chr17_81679663-81679985|ORR1D2	k_7
chr8_116268761-116269097|ORR1D2	k_7
chr7_111999398-111999754|ORR1D2	k_7
chr9_122724218-122724578|ORR1D2	k_7
chr15_25282576-25282906|ORR1D2	k_7
chr3_126011414-126011682|ORR1D2	k_7
chr2_10311798-10312188|ORR1D2	k_7
chr5_73564481-73564774|ORR1D2	k_7
chr9_51987365-51987419|ORR1D2	k_7
chr16_37641454-37641605|ORR1D2	k_7
chr2_148703723-148704086|ORR1D2	k_7
chr13_23716321-23716488|ORR1D2	k_7
chr16_5905427-5905749|ORR1D2	k_7
chr12_69229360-69229469|ORR1D2	k_7
chr13_46263036-46263332|ORR1D2	k_7
chr2_33856925-33857151|ORR1D2	k_7
chr14_122009605-122009884|ORR1D2	k_7
chr9_54880702-54880942|ORR1D2	k_7
chr12_82369932-82370116|ORR1D2	k_7
chr17_86122880-86123148|ORR1D2	k_7
chr2_158891487-158891783|ORR1D2	k_7
chr17_88613324-88613537|ORR1D2	k_7
chr8_91501570-91501739|ORR1D2	k_7
chr18_60515471-60515798|ORR1D2	k_7
chr12_17271249-17271543|ORR1D2	k_7
chr12_118640886-118641223|ORR1D2	k_7
chr15_57394004-57394304|ORR1D2	k_7
chr1_84274975-84275210|ORR1D2	k_7
chr1_125474209-125474605|ORR1D2	k_7
chr8_22525145-22525497|ORR1D2	k_7
chr6_112093468-112093567|ORR1D2	k_7
chr16_76977141-76977495|ORR1D2	k_7
chr4_93467366-93467726|ORR1D2	k_7
chr15_74939416-74939622|ORR1D2	k_7
chr5_75279613-75279875|ORR1D2	k_7
chr2_92756166-92756490|ORR1D2	k_7
chr10_127162776-127162915|ORR1D2	k_7
chr10_127162997-127163272|ORR1D2	k_7
chr13_58920923-58921272|ORR1D2	k_7
chr1_20981792-20982181|ORR1D2	k_7
chr17_16772978-16773324|ORR1D2	k_7
chr12_54432350-54432514|ORR1D2	k_7
chr6_50223028-50223348|ORR1D2	k_7
chr2_153333930-153334277|ORR1D2	k_7
chr3_153457233-153457600|ORR1D2	k_7
